dialogue_id,game,text,speaker,utterance_idx,seed,game score,level,is_positive
32230,commonsense," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Welcome to TextWorld! You find yourself in a messy house. Many things are not in their usual location. Let's clean up this place. Once you are done, this little house is going to be spick and span! Look for anything that is out of place and put it away in its proper location.

-= Kitchen =-
You arrive in a kitchen. An usual kind of place. You begin to take stock of what's in the room.

What's that over there? It looks like it's a fridge. What a letdown! The fridge is empty! You can make out an opened kitchen cupboard. The kitchen cupboard is empty, what a horrible day! An open oven is close by. What a letdown! The oven is empty! You scan the room for a dining table, and you find a dining table. The dining table is massive. On the dining table you see a clean pie plate.



these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,32230,0.1428571428571428,1,1
32230,commonsense, go kitchen,assistant,1,32230,0.1428571428571428,1,1
32230,commonsense," This is the present state of the game
That's not something you can enter.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,32230,0.1428571428571428,1,1
32230,commonsense, examine fridge,assistant,3,32230,0.1428571428571428,1,1
32230,commonsense," This is the present state of the game
The fridge looks stuffy. You can see inside it.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,32230,0.1428571428571428,1,1
32230,commonsense, examine oven,assistant,5,32230,0.1428571428571428,1,1
32230,commonsense," This is the present state of the game
The oven looks commanding. You can see inside it.

<score>
0
</score><moves>
3
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,32230,0.1428571428571428,1,1
32230,commonsense, examine cupboard,assistant,7,32230,0.1428571428571428,1,1
32230,commonsense," This is the present state of the game
The kitchen cupboard looks durable. You can see inside it.

<score>
0
</score><moves>
4
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,32230,0.1428571428571428,1,1
32230,commonsense, examine dining table,assistant,9,32230,0.1428571428571428,1,1
